10.72,2087,0
11.59,2088,0
11.52,2088,0
10.35,2087,0
11.23,2087,0
11.47,2087,0
11.09,2087,0
10.1,2087,0
10.5,2088,0
11.81,2088,0
11.06,2088,0
11.81,2088,0
10.41,2087,0
9.74,2087,0
9.79,2088,0
9.6,2087,0
10.84,2087,0
10.24,2088,0
10.31,2087,0
10.34,2087,0
11.02,2087,0
10.9,2087,0
11.76,2087,0
9.88,2088,0
10.93,2088,0
10.26,2087,0
10.02,2087,0
10.98,2087,0
11.82,2088,0
10.87,2087,0
10.23,2087,0
10.37,2088,0
9.94,2087,0
9.98,2087,0
10.06,2087,0
11.89,2087,0
10.31,2087,0
10.33,2087,0
10.49,2087,0
10.07,2088,0
9.71,2088,0
9.99,2087,0
10.91,2088,0
11.26,2088,0
11.1,2087,0
10.65,2087,0
10.65,2087,0
11.41,2087,0
10.75,2088,0
10.14,2088,0
11.03,2087,0
10.83,2087,0
11.22,2088,0
10.87,2088,0
11.38,2088,0
11.67,2087,0
10.95,2087,0
10.54,2088,0
11.21,2087,0
10.58,2088,0
10.21,2087,0
10.45,2087,0
10.99,2088,0
10.33,2087,0
10.73,2087,0
10.38,2087,0
11.6,2087,0
10.41,2087,0
11.61,2087,0
10.79,2087,0
10.43,2087,0
9.62,2088,0
9.97,2088,0
10.31,2088,0
9.99,2087,0
11.28,2088,0
11.86,2087,0
11.78,2087,0
11.22,2087,0
10.83,2088,0
10.44,2088,0
10.25,2088,0
10.6,2088,0
10.68,2087,0
10.95,2087,0
11.8,2088,0
11.35,2087,0
11.89,2088,0
10.24,2088,0
9.77,2088,0
10.33,2087,0
10.88,2088,0
10.06,2088,0
10.07,2088,0
11.1,2087,0
10.54,2088,0
10.71,2087,0
11.01,2087,0
10.31,2087,0
11.22,2087,0
10.24,2088,0
11.03,2088,0
11.26,2088,0
9.93,2087,0
9.64,2087,0
10.09,2087,0
10.64,2087,0
11.1,2088,0
11.61,2087,0
10.96,2088,0
10.29,2088,0
10.32,2087,0
9.98,2087,0
9.93,2087,0
10.27,2088,0
9.93,2088,0
10.18,2087,0
11.28,2088,0
10.2,2087,0
10.85,2088,0
11.33,2088,0
9.99,2088,0
11.04,2088,0
10.17,2088,0
10.03,2087,0
10.88,2088,0
10.8,2088,0
10.28,2087,0
10.78,2087,0
10.18,2087,0
10.93,2087,0
10.65,2087,0
11.23,2087,0
9.73,2087,0
10.46,2087,0
9.69,2088,0
10.28,2087,0
11.07,2087,0
10.63,2087,0
11.16,2087,0
10.51,2087,0
10.87,2088,0
10.31,2088,0
10.91,2088,0
10.26,2087,0
9.09,2088,0
10.14,2088,0
9.31,2087,0
10.95,2088,0
10.81,2088,0
10.67,2088,0
10.91,2087,0
10.55,2088,0
11.54,2088,0
11.57,2087,0
10.67,2087,0
9.6,2088,0
10.44,2087,0
9.85,2087,0
10.18,2088,0
10.14,2087,0
10.81,2087,0
9.86,2087,0
10.89,2087,0
9.87,2088,0
10.12,2088,0
10.71,2088,0
10.5,2087,0
10.84,2087,0
10.15,2088,0
10.13,2088,0
10.9,2087,0
11.65,2088,0
9.66,2087,0
10.68,2088,0
10.03,2088,0
9.78,2088,0
11.36,2087,0
11.54,2087,0
10.92,2087,0
11.56,2088,0
10.13,2087,0
11.08,2088,0
10.69,2087,0
11.55,2088,0
11.22,2088,0
9.72,2087,0
11.97,2087,0
10.32,2087,0
10.5,2088,0
10.94,2087,0
10.49,2087,0
10.47,2087,0
9.94,2088,0
10.82,2088,0
9.17,2088,0
11.17,2087,0
10.42,2088,0
10.68,2088,0
10.21,2088,0
9.79,2088,0
11.03,2087,0
10.34,2087,0
10.25,2087,0
10.06,2087,0
10.59,2088,0
11.66,2088,0
10.44,2088,0
10.69,2088,0
10.87,2088,0
10.92,2087,0
11.27,2087,0
10.27,2088,0
10.63,2088,0
10.66,2088,0
10.41,2087,0
11.09,2087,0
10.65,2087,0
10.37,2087,0
9.52,2087,0
11.39,2087,0
10.44,2087,0
9.91,2087,0
9.42,2088,0
10.11,2088,0
11.16,2087,0
11.35,2087,0
11.55,2088,0
9.89,2087,0
10.23,2088,0
10.57,2087,0
9.45,2088,0
9.84,2088,0
10,2088,0
10.34,2087,0
11.24,2087,0
9.98,2088,0
11.14,2087,0
10.4,2087,0
11.34,2087,0
11.54,2087,0
10.12,2087,0
9.74,2088,0
9.18,2088,0
11.29,2087,0
10.48,2088,0
10.97,2087,0
10.99,2087,0
10.96,2087,0
10.59,2087,0
10.46,2087,0
10.45,2088,0
11.57,2087,0
10.23,2088,0
10.85,2088,0
11.48,2087,0
10.53,2087,0
10.49,2088,0
11.45,2087,0
10.57,2087,0
9.88,2087,0
10.09,2088,0
10.08,2087,0
9.61,2087,0
11.63,2088,0
9.64,2087,0
10.13,2087,0
11,2088,0
11.04,2088,0
10.53,2088,0
10.23,2087,0
10.58,2088,0
11.36,2087,0
10.4,2087,0
11.15,2088,0
11.24,2087,0
11.38,2087,0
11.54,2088,0
10.39,2087,0
11.55,2087,0
10.1,2087,0
11.13,2088,0
11.16,2087,0
10.27,2087,0
11.32,2088,0
10.06,2087,0
10.87,2087,0
10.52,2087,0
9.27,2088,0
10.27,2087,0
11.44,2088,0
10.97,2088,0
10.99,2087,0
10,2088,0
9.45,2087,0
10.96,2088,0
11.35,2087,0
10.76,2087,0
10.4,2087,0
10.88,2087,0
10.61,2087,0
10.71,2087,0
11.91,2088,0
11.29,2087,0
10.04,2088,0
10.24,2088,0
10.89,2087,0
10.52,2087,0
10.53,2087,0
11.32,2088,0
9.91,2088,0
10.34,2087,0
10.53,2088,0
11.56,2087,0
10.82,2087,0
10.61,2088,0
10.16,2087,0
10.58,2087,0
10.74,2088,0
11.14,2087,0
11.22,2088,0
10.4,2087,0
10.56,2087,0
9.77,2087,0
9.46,2087,0
10.11,2088,0
9.93,2087,0
9.75,2087,0
10.89,2087,0
9.99,2088,0
9.33,2088,0
10.37,2088,0
10.65,2088,0
10.19,2087,0
10.68,2088,0
10.93,2087,0
9.93,2087,0
10.9,2088,0
10.54,2087,0
11.48,2088,0
9.46,2087,0
9.37,2087,0
10.48,2087,0
10.22,2088,0
10.39,2088,0
10.55,2087,0
9.74,2087,0
10.44,2087,0
10.25,2088,0
10.58,2088,0
10.25,2088,0
11.12,2087,0
10.86,2088,0
11.04,2088,0
10.24,2087,0
10.14,2088,0
10.02,2088,0
9.35,2088,0
10.9,2088,0
10.64,2087,0
10.57,2088,0
11.75,2088,0
11.38,2087,0
10.71,2088,0
10.19,2088,0
11.32,2088,0
10.36,2088,0
9.82,2087,0
10.31,2088,0
10.26,2087,0
11.6,2087,0
11.03,2087,0
10.07,2087,0
11.09,2088,0
10.27,2087,0
11.27,2087,0
9.64,2087,0
10.85,2087,0
10.24,2087,0
10.49,2087,0
10.68,2087,0
9.8,2088,0
10.19,2087,0
10.6,2088,0
10.87,2088,0
10.95,2089,0
10.78,2089,0
11.65,2089,0
10.68,2089,0
10.8,2089,0
11.73,2090,0
10.93,2089,0
